parent_foodcode,parent_desc,ingred_code,ingred_desc,ingred_wt
55301031,"French toast sticks, plain, from frozen",2047,"Salt, table, iodized",0.75
55301031,"French toast sticks, plain, from frozen",4322,"Vegetable oil, averaged",15
55301031,"French toast sticks, plain, from frozen",18033,"Bread, Italian",150
55301031,"French toast sticks, plain, from frozen",19335,"Sugars, granulated",20
58106200,"Pizza, cheese, from frozen, thin crust",21505,"Pizza, cheese topping, thin crust, frozen, cooked",100
58106205,"Pizza, cheese, from frozen, thick crust",21225,"Pizza, cheese topping, rising crust, frozen, cooked",100
58106300,"Pizza, cheese, with vegetables, from frozen, thin crust",11283,"Onions, cooked, boiled, drained, without salt",71
58106300,"Pizza, cheese, with vegetables, from frozen, thin crust",11334,"Peppers, sweet, green, cooked, boiled, drained, without salt",71
58106300,"Pizza, cheese, with vegetables, from frozen, thin crust",21224,"Pizza, cheese topping, regular crust, frozen, cooked",1025
58106305,"Pizza, cheese with vegetables, from frozen, thick crust",11283,"Onions, cooked, boiled, drained, without salt",50
58106305,"Pizza, cheese with vegetables, from frozen, thick crust",11334,"Peppers, sweet, green, cooked, boiled, drained, without salt",50
58106305,"Pizza, cheese with vegetables, from frozen, thick crust",21225,"Pizza, cheese topping, rising crust, frozen, cooked",1428
58106512,"Pizza with pepperoni, from frozen, thin crust",7057,"Pepperoni, beef and pork, sliced",50
58106512,"Pizza with pepperoni, from frozen, thin crust",21505,"Pizza, cheese topping, thin crust, frozen, cooked",1025
58106514,"Pizza with pepperoni, from frozen, medium crust",7057,"Pepperoni, beef and pork, sliced",4.02049665
58106514,"Pizza with pepperoni, from frozen, medium crust",21225,"Pizza, cheese topping, rising crust, frozen, cooked",48.30508475
58106514,"Pizza with pepperoni, from frozen, medium crust",21505,"Pizza, cheese topping, thin crust, frozen, cooked",47.6744186
58106516,"Pizza with pepperoni, from frozen, thick crust",7057,"Pepperoni, beef and pork, sliced",50
58106516,"Pizza with pepperoni, from frozen, thick crust",21225,"Pizza, cheese topping, rising crust, frozen, cooked",1425
58106602,"Pizza with meat other than pepperoni, from frozen, thin crust",7089,"Sausage, Italian, pork, mild, cooked, pan-fried",75
58106602,"Pizza with meat other than pepperoni, from frozen, thin crust",21505,"Pizza, cheese topping, thin crust, frozen, cooked",1025
58106604,"Pizza with meat other than pepperoni, from frozen, medium crust",7089,"Sausage, Italian, pork, mild, cooked, pan-fried",5.909090909
58106604,"Pizza with meat other than pepperoni, from frozen, medium crust",21225,"Pizza, cheese topping, rising crust, frozen, cooked",47.5
58106604,"Pizza with meat other than pepperoni, from frozen, medium crust",21505,"Pizza, cheese topping, thin crust, frozen, cooked",46.59090909
58106606,"Pizza with meat other than pepperoni, from frozen, thick crust",7089,"Sausage, Italian, pork, mild, cooked, pan-fried",75
58106606,"Pizza with meat other than pepperoni, from frozen, thick crust",21225,"Pizza, cheese topping, rising crust, frozen, cooked",1425
58106700,"Pizza with meat and vegetables, from frozen, thin crust",21226,"Pizza, meat and vegetable topping, regular crust, frozen, cooked",100
58106702,"Pizza with meat and vegetables, from frozen, medium crust",21226,"Pizza, meat and vegetable topping, regular crust, frozen, cooked",100
58106705,"Pizza with meat and vegetables, from frozen, thick crust",21227,"Pizza, meat and vegetable topping, rising crust, frozen, cooked",100
58130016,"Lasagna with meat, frozen",22916,"Lasagna with meat & sauce, frozen entree",100
58301050,"Lasagna with cheese and meat sauce, diet frozen meal",1032,"Cheese, parmesan, grated",1.02
58301050,"Lasagna with cheese and meat sauce, diet frozen meal",1037,"Cheese, ricotta, part skim milk",81.6
58301050,"Lasagna with cheese and meat sauce, diet frozen meal",2047,"Salt, table, iodized",1.7
58301050,"Lasagna with cheese and meat sauce, diet frozen meal",4053,"Oil, olive, salad or cooking",1.36
58301050,"Lasagna with cheese and meat sauce, diet frozen meal",11547,"Tomato products, canned, puree, without salt added",119
58301050,"Lasagna with cheese and meat sauce, diet frozen meal",14429,"Beverages, water, tap, municipal",16.66
58301050,"Lasagna with cheese and meat sauce, diet frozen meal",19335,"Sugars, granulated",1.7
58301050,"Lasagna with cheese and meat sauce, diet frozen meal",20121,"Pasta, cooked, enriched, without added salt",81.6
58301050,"Lasagna with cheese and meat sauce, diet frozen meal",23570,"Beef, ground, 85% lean meat / 15% fat, crumbles, cooked, pan-browned",34
58301110,"Vegetable lasagna, frozen meal",1029,"Cheese, mozzarella, low moisture, part-skim",8
58301110,"Vegetable lasagna, frozen meal",1032,"Cheese, parmesan, grated",20
58301110,"Vegetable lasagna, frozen meal",1036,"Cheese, ricotta, whole milk",12
58301110,"Vegetable lasagna, frozen meal",1050,"Cream, fluid, light (coffee cream or table cream)",30
58301110,"Vegetable lasagna, frozen meal",1151,"Milk, nonfat, fluid, without added vitamin A and vitamin D (fat free or skim)",20
58301110,"Vegetable lasagna, frozen meal",2047,"Salt, table, iodized",2.2
58301110,"Vegetable lasagna, frozen meal",4322,"Vegetable oil, averaged",8
58301110,"Vegetable lasagna, frozen meal",4582,"Oil, canola",3
58301110,"Vegetable lasagna, frozen meal",4610,"Margarine, regular, 80% fat, composite, stick, with salt",11
58301110,"Vegetable lasagna, frozen meal",11090,"Broccoli, raw",100
58301110,"Vegetable lasagna, frozen meal",11125,"Carrots, cooked, boiled, drained, without salt",15.6
58301110,"Vegetable lasagna, frozen meal",11209,"Eggplant, raw",8
58301110,"Vegetable lasagna, frozen meal",11261,"Mushrooms, white, cooked, boiled, drained, without salt",31.2
58301110,"Vegetable lasagna, frozen meal",11283,"Onions, cooked, boiled, drained, without salt",8
58301110,"Vegetable lasagna, frozen meal",11334,"Peppers, sweet, green, cooked, boiled, drained, without salt",8
58301110,"Vegetable lasagna, frozen meal",11457,"Spinach, raw",8
58301110,"Vegetable lasagna, frozen meal",11467,"Squash, summer, crookneck and straightneck, raw",4
58301110,"Vegetable lasagna, frozen meal",11477,"Squash, summer, zucchini, includes skin, raw",4
58301110,"Vegetable lasagna, frozen meal",11529,"Tomatoes, red, ripe, raw, year round average",15.6
58301110,"Vegetable lasagna, frozen meal",11547,"Tomato products, canned, puree, without salt added",8
58301110,"Vegetable lasagna, frozen meal",14429,"Beverages, water, tap, municipal",8
58301110,"Vegetable lasagna, frozen meal",20027,Cornstarch,1.6
58301110,"Vegetable lasagna, frozen meal",20081,"Wheat flour, white, all-purpose, enriched, bleached",15
58301110,"Vegetable lasagna, frozen meal",20121,"Pasta, cooked, enriched, without added salt",120
58301150,"Zucchini lasagna, diet frozen meal",1029,"Cheese, mozzarella, low moisture, part-skim",43.7
58301150,"Zucchini lasagna, diet frozen meal",2047,"Salt, table, iodized",1.6
58301150,"Zucchini lasagna, diet frozen meal",11125,"Carrots, cooked, boiled, drained, without salt",15.6
58301150,"Zucchini lasagna, diet frozen meal",11283,"Onions, cooked, boiled, drained, without salt",25
58301150,"Zucchini lasagna, diet frozen meal",11467,"Squash, summer, crookneck and straightneck, raw",35.9
58301150,"Zucchini lasagna, diet frozen meal",11477,"Squash, summer, zucchini, includes skin, raw",35.9
58301150,"Zucchini lasagna, diet frozen meal",11529,"Tomatoes, red, ripe, raw, year round average",71.8
58301150,"Zucchini lasagna, diet frozen meal",11546,"Tomato products, canned, paste, without salt added (Includes foods for USDA's Food Distribution Program)",6.2
58301150,"Zucchini lasagna, diet frozen meal",19335,"Sugars, granulated",1.6
58301150,"Zucchini lasagna, diet frozen meal",20027,Cornstarch,6.2
58301150,"Zucchini lasagna, diet frozen meal",20077,"Wheat bran, crude",1.6
58301150,"Zucchini lasagna, diet frozen meal",20121,"Pasta, cooked, enriched, without added salt",59.3
58302000,"Macaroni and cheese, diet frozen meal",1009,"Cheese, cheddar (Includes foods for USDA's Food Distribution Program)",9.6
58302000,"Macaroni and cheese, diet frozen meal",1151,"Milk, nonfat, fluid, without added vitamin A and vitamin D (fat free or skim)",23.9
58302000,"Macaroni and cheese, diet frozen meal",2047,"Salt, table, iodized",0.4
58302000,"Macaroni and cheese, diet frozen meal",14429,"Beverages, water, tap, municipal",23.9
58302000,"Macaroni and cheese, diet frozen meal",20027,Cornstarch,1.1
58302000,"Macaroni and cheese, diet frozen meal",20081,"Wheat flour, white, all-purpose, enriched, bleached",1.1
58302000,"Macaroni and cheese, diet frozen meal",20121,"Pasta, cooked, enriched, without added salt",39.9
58302050,"Beef and noodles with meat sauce and cheese, diet frozen meal",1029,"Cheese, mozzarella, low moisture, part-skim",28.35
58302050,"Beef and noodles with meat sauce and cheese, diet frozen meal",2047,"Salt, table, iodized",1.5
58302050,"Beef and noodles with meat sauce and cheese, diet frozen meal",11282,"Onions, raw",100
58302050,"Beef and noodles with meat sauce and cheese, diet frozen meal",11888,"Tomato products, canned, puree, with salt added",95.4
58302050,"Beef and noodles with meat sauce and cheese, diet frozen meal",14429,"Beverages, water, tap, municipal",28.04
58302050,"Beef and noodles with meat sauce and cheese, diet frozen meal",20121,"Pasta, cooked, enriched, without added salt",95.4
58302050,"Beef and noodles with meat sauce and cheese, diet frozen meal",23570,"Beef, ground, 85% lean meat / 15% fat, crumbles, cooked, pan-browned",49.61
58302080,"Noodles with vegetables in tomato-based sauce, diet frozen meal",1032,"Cheese, parmesan, grated",3.7
58302080,"Noodles with vegetables in tomato-based sauce, diet frozen meal",2020,"Spices, garlic powder",0.1
58302080,"Noodles with vegetables in tomato-based sauce, diet frozen meal",2047,"Salt, table, iodized",0.1
58302080,"Noodles with vegetables in tomato-based sauce, diet frozen meal",4053,"Oil, olive, salad or cooking",0.1
58302080,"Noodles with vegetables in tomato-based sauce, diet frozen meal",11261,"Mushrooms, white, cooked, boiled, drained, without salt",18.8
58302080,"Noodles with vegetables in tomato-based sauce, diet frozen meal",11283,"Onions, cooked, boiled, drained, without salt",0.1
58302080,"Noodles with vegetables in tomato-based sauce, diet frozen meal",11467,"Squash, summer, crookneck and straightneck, raw",9.6
58302080,"Noodles with vegetables in tomato-based sauce, diet frozen meal",11477,"Squash, summer, zucchini, includes skin, raw",9.6
58302080,"Noodles with vegetables in tomato-based sauce, diet frozen meal",11531,"Tomatoes, red, ripe, canned, packed in tomato juice",19.2
58302080,"Noodles with vegetables in tomato-based sauce, diet frozen meal",11547,"Tomato products, canned, puree, without salt added",19.2
58302080,"Noodles with vegetables in tomato-based sauce, diet frozen meal",19335,"Sugars, granulated",0.1
58302080,"Noodles with vegetables in tomato-based sauce, diet frozen meal",20027,Cornstarch,0.1
58302080,"Noodles with vegetables in tomato-based sauce, diet frozen meal",20121,"Pasta, cooked, enriched, without added salt",19.2
58304010,"Spaghetti and meatballs dinner, NFS, frozen meal",1009,"Cheese, cheddar (Includes foods for USDA's Food Distribution Program)",1
58304010,"Spaghetti and meatballs dinner, NFS, frozen meal",1151,"Milk, nonfat, fluid, without added vitamin A and vitamin D (fat free or skim)",24.8
58304010,"Spaghetti and meatballs dinner, NFS, frozen meal",2047,"Salt, table, iodized",2.5
58304010,"Spaghetti and meatballs dinner, NFS, frozen meal",4610,"Margarine, regular, 80% fat, composite, stick, with salt",5
58304010,"Spaghetti and meatballs dinner, NFS, frozen meal",11125,"Carrots, cooked, boiled, drained, without salt",1
58304010,"Spaghetti and meatballs dinner, NFS, frozen meal",11283,"Onions, cooked, boiled, drained, without salt",1
58304010,"Spaghetti and meatballs dinner, NFS, frozen meal",11313,"Peas, green, frozen, cooked, boiled, drained, without salt",21.2
58304010,"Spaghetti and meatballs dinner, NFS, frozen meal",11529,"Tomatoes, red, ripe, raw, year round average",138
58304010,"Spaghetti and meatballs dinner, NFS, frozen meal",14429,"Beverages, water, tap, municipal",3
58304010,"Spaghetti and meatballs dinner, NFS, frozen meal",19335,"Sugars, granulated",3
58304010,"Spaghetti and meatballs dinner, NFS, frozen meal",20027,Cornstarch,1
58304010,"Spaghetti and meatballs dinner, NFS, frozen meal",20121,"Pasta, cooked, enriched, without added salt",130
58304010,"Spaghetti and meatballs dinner, NFS, frozen meal",23580,"Beef, ground, 75% lean meat / 25% fat, crumbles, cooked, pan-browned",35
58304050,"Spaghetti with meat and mushroom sauce, diet frozen meal",1032,"Cheese, parmesan, grated",1.3
58304050,"Spaghetti with meat and mushroom sauce, diet frozen meal",2047,"Salt, table, iodized",3.26
58304050,"Spaghetti with meat and mushroom sauce, diet frozen meal",4518,"Oil, corn, industrial and retail, all purpose salad or cooking",1.3
58304050,"Spaghetti with meat and mushroom sauce, diet frozen meal",4542,"Fat, chicken",0.65
58304050,"Spaghetti with meat and mushroom sauce, diet frozen meal",11261,"Mushrooms, white, cooked, boiled, drained, without salt",34.23
58304050,"Spaghetti with meat and mushroom sauce, diet frozen meal",11283,"Onions, cooked, boiled, drained, without salt",29.34
58304050,"Spaghetti with meat and mushroom sauce, diet frozen meal",11529,"Tomatoes, red, ripe, raw, year round average",74.98
58304050,"Spaghetti with meat and mushroom sauce, diet frozen meal",11546,"Tomato products, canned, paste, without salt added (Includes foods for USDA's Food Distribution Program)",17.93
58304050,"Spaghetti with meat and mushroom sauce, diet frozen meal",19335,"Sugars, granulated",1.63
58304050,"Spaghetti with meat and mushroom sauce, diet frozen meal",20027,Cornstarch,1.63
58304050,"Spaghetti with meat and mushroom sauce, diet frozen meal",20121,"Pasta, cooked, enriched, without added salt",122.58
58304050,"Spaghetti with meat and mushroom sauce, diet frozen meal",20481,"Wheat flour, white, all-purpose, unenriched",1.63
58304050,"Spaghetti with meat and mushroom sauce, diet frozen meal",23570,"Beef, ground, 85% lean meat / 15% fat, crumbles, cooked, pan-browned",34.23
58304060,"Spaghetti with meat sauce, diet frozen meal",1009,"Cheese, cheddar (Includes foods for USDA's Food Distribution Program)",0.272851296
58304060,"Spaghetti with meat sauce, diet frozen meal",1151,"Milk, nonfat, fluid, without added vitamin A and vitamin D (fat free or skim)",6.766712142
58304060,"Spaghetti with meat sauce, diet frozen meal",2047,"Salt, table, iodized",0.6821282401
